Date,XLK,XLV,XLF,XLY,XLP,XLE,XLI,XLB,XLU,XLRE,XLC,SPY
2015-01-21,97.79477836600985,100.18776999894796,98.7557595083504,93.81778298997719,99.79425301476778,97.34189716244785,101.12674844453726,99.207082408186,98.39679830841989,97.75651386029031,99.61781392899852,98.53026281719852
2015-01-22,98.95709935531947,100.55513258909991,101.54979258312136,94.08252647132733,100.79245692185006,101.20135479588062,102.7476490477812,99.82731149157276,98.37804955217331,98.37535445649652,100.4333487592757,99.2598619613014
2015-01-23,96.79532225043498,100.53854632800072,100.77399475754648,92.31526697205177,99.97878581507976,98.31933767141712,101.13321222428775,98.15945498464748,98.81283931047817,98.1427206212232,99.77532313882921,97.95443757378334
2015-01-26,97.61716892489096,101.15107479816736,101.07603200461548,92.46209756934454,100.18339655457422,97.74776365791266,101.55829539753556,97.74117776719791,98.77607024891314,97.01405064629243,101.54763208415115,97.5415098648734
2015-01-27,95.13051502817447,100.70110516747602,98.62100689253998,90.1990713685617,98.73187216809917,95.31234554075432,99.65834238098388,95.57940405610496,97.64254235546665,95.22920323435052,98.46100710577007,95.71107528705241
2015-01-28,95.07879440182523,98.8938892523146,97.64532874100023,89.91963545928338,97.31117612079065,94.55277532669679,98.16946749602629,94.76506890579029,96.40595271075281,94.23700601827522,96.47439535050648,94.50506852132298
2015-01-29,92.3868464022064,96.95911628296776,97.2431439832418,87.90329001785923,97.13710793435091,90.73225804572776,96.51200500310338,93.16519294069523,95.12400588378594,93.15513580668107,94.10963389404341,92.78827820524815
2015-01-30,92.57984324125559,97.34959473492299,97.34545975840837,88.6489418494966,98.29712836838807,91.05287766109122,97.49547168925197,92.36001675532532,95.16067770122578,94.49317627508968,93.8687181842345,92.60523750773271
2015-02-02,90.50716037839003,95.58427771407885,96.74493901463391,86.60712220570797,97.68949316238879,90.56550726873435,96.02213001501045,91.10164866038308,93.78302901958914,94.00792988608859,93.9664195666465,91.45898521564689
2015-02-03,90.00631283496986,95.40500221035472,98.00441422486064,86.48735191786554,97.79477785991435,90.10148336250717,97.18072597024789,91.61808984552661,93.91683619028571,94.77828926363784,94.65136133988298,91.74533535437396
2015-02-04,90.32481108068548,94.48095390629717,98.7083565721529,87.02614879914307,98.48476314053794,87.43720749400168,97.73714619490161,91.63160306110106,93.86362061163398,94.02286803514312,95.72799812907562,91.92669091352302
2015-02-05,90.6087399792059,95.46442591486772,99.69916473277861,87.22875444265206,97.86095714443236,86.40830206840138,97.67623299582229,91.32526636249594,92.62219135341829,95.15165464396884,97.09486488906163,91.78997189181281
2015-02-06,87.22121720630656,94.07732961438153,97.02309169584453,84.6465508611923,96.17429484914986,83.29857641786568,95.02730878655117,88.75157819991026,91.35348703161927,91.80692996157784,93.00337657205712,89.49800124730393
2015-02-09,87.4459432068185,93.94661631962788,96.83323221896762,85.49922776959407,95.19092430927132,83.63243958226934,94.99028430331708,88.65386819964999,91.80438657624231,92.44616868514377,92.27389937379564,89.04758567285772
2015-02-10,86.96727002263779,94.06900526450166,96.39480998928128,85.56324352817943,95.40900100637137,82.8606691006528,95.34828040586555,88.75721024461754,91.54487351990093,93.11575733357247,91.77984511743219,89.03939167576299
2015-02-11,87.2140589106153,93.9448681525004,98.44904212411481,85.92942238964832,95.61978950125201,81.64875127751378,95.73377619795885,88.55620018668812,91.49624878272486,93.33285547750897,92.27448159786799,89.17641195845722
2015-02-12,85.95041727020418,92.50957259189573,96.98549688357237,84.09794200028522,94.50014561824543,80.83177450034323,94.54745573638647,87.05982360018426,90.88715424362506,91.35241368102284,90.06911018110097,87.83649236114749
2015-02-13,85.88150571680585,92.52092858079511,96.5890451842109,84.75754605920297,93.93112680648717,80.77651780240342,93.58330904419644,87.41823614762158,90.31738676507051,91.42923513844092,90.87705179550666,87.448389014804
2015-02-16,83.89038463579261,91.36167435738855,96.53885977858164,84.41381112264578,92.66181912909666,80.63861132626981,92.23123103377112,85.89826378748029,88.84893702058984,90.35845140195751,89.6280852397474,86.62062706093117
2015-02-17,84.09637781377248,91.46579909163373,95.35037660169031,83.95194688758477,91.82386726902804,79.89879865565813,90.87249696499549,85.5737578913977,88.48414419510459,90.78261025873033,88.3605831606085,85.94884185361241
2015-02-18,85.5095939503676,92.04416203830787,96.57975074642255,84.0015418730828,93.03484590816798,82.09173542192273,91.78878584667152,86.46234762029695,88.7714538005824,89.47790785098859,88.65734697328381,86.90198687202567
2015-02-19,84.50963890914932,90.93195189990806,95.18349509972825,83.51125872995924,92.4083370385975,81.87096945922129,90.88941764121608,88.05970458960333,88.02770414331987,88.96901130041115,87.00868815507776,86.2291604846246
2015-02-20,83.93002141304756,91.68081190770341,95.22328249597685,83.24642907973714,92.97827395340828,79.81153763007536,90.69065986765486,88.46775299673217,88.79996120906839,87.08161429736647,87.00650101234228,86.23511352353086
2015-02-23,83.85676316675536,92.32322498969732,95.98868124782078,84.41167248157998,93.15079687975796,80.88392311338465,91.92395908968706,89.40655671855237,89.31359117070421,87.84089178114573,87.45737371520461,87.03801739679089
2015-02-24,82.55001004604786,92.21547152160728,95.78150955077356,84.49119839107207,92.78288854830288,81.17869489635768,90.830244138808,88.79503507938009,88.62019279164673,87.22417312779247,87.20006151193218,86.56058653533049
2015-02-25,82.8056196133961,91.91728990028768,95.62896666828306,83.96412634588954,92.53289976621576,81.11004538626125,90.62305723511925,87.741680307627,88.19692366747654,87.78818927837196,86.8109971950268,86.4974817530648
2015-02-26,82.76687019766086,90.73241674529974,95.39246877626468,84.27367376999149,92.50768714244238,82.86065755702823,91.2653500131524,87.55944260391436,89.15442454694067,87.09359286887974,87.29449459666299,86.62811019019968
2015-02-27,82.23001941924697,91.12535940793836,95.31746054587366,84.9626642102418,92.91681190697916,82.4018983048716,92.329555564201,88.93495576162634,89.65869438685249,86.48078053687584,87.56044306300342,86.7181761590615
2015-03-02,80.81272342891216,89.426664419509,93.94083847234,83.92536692748138,91.2702068726316,81.97867946910849,91.14964343528827,87.99701161103232,88.05859527958646,84.08482746362992,87.26328864080425,85.68184394079529
2015-03-03,81.80962070919206,90.12481992916193,93.73048326498896,83.85265808141423,91.66827881369099,80.65862481927242,91.95039707140059,87.92466991115214,88.44864739119168,83.87034361970768,87.9110866287247,85.78159875211956
2015-03-04,82.96098626999178,90.32393915209492,95.90871848625864,84.56110306728276,92.81791002221755,81.9853779829909,94.16350371767955,89.28084899382328,88.85311082490485,85.00363611209117,88.84533031861247,86.99047405881683
2015-03-05,81.18831060867055,88.09610375888897,94.72080622620217,82.67823009162065,91.90318146053325,79.82846482705214,91.99690150360485,87.81635478330672,87.77948349045982,83.74267090765795,88.34809956294116,85.66848615615962
2015-03-06,82.80679369911131,88.94515143142053,95.82442925136242,82.76588135947154,92.47937797793398,79.55254628587298,93.0552071952498,88.08506844497627,88.83662636918805,83.7289976383253,88.79706119102664,86.44452173890687
2015-03-09,83.2373153100952,89.30438159472071,95.18288156818232,83.56359526358355,92.47746318615752,78.22866443915295,92.61583520588943,88.30733487556908,89.3140053743652,83.69986899480983,88.30942644217669,86.58281576271139
2015-03-10,82.69516493344139,88.90374094885615,94.89478409441008,83.07097292964615,92.42431038133664,77.86599497093081,91.77708468565396,88.0430767676711,88.53399295093153,83.6624371255197,88.40010097036165,86.05738028653475
2015-03-11,84.31517941212363,89.77770297062145,96.2672166449318,84.29208659356395,93.68645502558797,80.21390340571403,94.0880504435986,89.09076029207642,89.52198658355921,85.34243607013865,89.41703813427004,87.82664507066637
2015-03-12,84.2049936276288,90.89677794871697,97.30828159994115,85.09636252417202,93.79438639383037,80.25004996458419,94.18636318683777,89.727439976044,90.27751431291139,84.56000535060907,89.69337891820746,88.53625635844553
2015-03-13,82.40327047414772,89.15484027882168,96.0501477750112,83.14275803701196,93.15181135939821,77.71224911803371,93.28963962503823,86.79554998070307,89.6263722840133,83.3800063923446,87.49012750666044,87.50119044669827
2015-03-16,82.25078357953886,88.98108779433336,95.77893403385723,81.20160563597483,93.65345648847236,76.84035927808385,93.32917470548009,85.84489230233159,89.91491417195074,82.8588838914719,86.53867863700513,87.60163117206443
2015-03-17,82.72599354055349,89.00895449266068,95.89780567127674,82.54972625289658,94.20074008958777,78.18827493303132,93.82911447293793,86.94913881577756,89.82251898722731,81.41403298128819,87.32230305259351,88.14557686110255
2015-03-18,82.80007050191601,88.68325603536805,95.26033660392102,83.16462529870296,94.1231292969757,76.70934322781649,93.9884498386795,87.5775873760483,90.47912009757529,81.7170284300758,86.53356587204195,88.01283671127369
2015-03-19,83.82298268352571,89.70842897947152,97.50330031530716,82.95347348352313,94.66311066950108,78.55545590705213,94.26353348962083,89.4565227643861,91.66951784868375,82.44498202542343,88.38842659544306,88.65356258552774
2015-03-20,83.93939472354035,89.32924278737394,97.29949477764083,82.4988720125998,94.42002882006557,76.67797354233899,93.2463141551477,88.59269968715475,91.27052584210034,81.72725596118498,89.42021087714932,88.62930642357472
2015-03-23,84.7684115380482,90.1876135171845,97.96537206492499,83.32694358154218,94.6474420290084,77.59665471649086,93.99583558497928,89.23187419358713,90.8058710513993,82.58057668443858,90.35413843157338,89.26052865740161
2015-03-24,85.64215143730908,91.72387971575252,100.34623004509481,84.53536455854234,94.70080982662134,79.66693961355507,95.11799630898317,90.47685376481844,91.27602127066434,83.79626134748418,91.28406139970916,90.59013298770621
2015-03-25,83.74539106430345,90.2352226926757,99.9299584719862,83.38684376206513,94.22297350109461,80.36798706400783,94.33167128151513,90.53535903540015,91.45142083553203,83.013077172848,90.66040264745247,90.00915944273358
2015-03-26,83.69182002627082,89.7595803931852,100.99923271579448,83.31956626591416,94.82343338954212,80.09170977933431,93.94281645223063,90.98996692740047,91.69153482475386,83.40039102299646,90.71036821214307,90.2291661433772
2015-03-27,82.74051938340145,89.21681884930572,99.6145193639137,82.78125703127887,94.38230589988392,78.79837843883531,92.95605352349622,90.61613705831508,91.44170593748512,82.95527168527428,91.14508637346468,89.84362810094943
2015-03-30,82.53929083467685,89.01140782547719,99.03126509666265,82.6168908458791,94.07240816041622,77.37051072310969,92.53557921457045,91.17782205363804,91.62852294660134,82.60906319652842,89.89598238482475,89.99452680020045
2015-03-31,81.2972341069859,88.3086203312515,100.13773067512095,81.67248890393803,93.77474835459024,77.23935060874304,90.6236329919254,89.7182552855984,90.18626820780266,82.50127195617725,88.68545815178807,88.95338275541495
2015-04-01,80.10078753918664,86.8255646312971,99.49671058554964,81.04034487963179,93.51869997926393,76.5651329648525,89.62367380955214,89.81211782386465,89.88874163136616,81.06284423859712,88.24001517196498,88.4692997030639
2015-04-02,79.35151479894692,87.10303744222735,99.12172148505684,80.44753908714044,93.48797088103352,75.90127586322207,89.031731905869,89.43640618980501,89.74946374062168,82.22645003150865,88.38783060948822,88.32946122330377
2015-04-03,80.17180624710144,88.21164652916707,100.3322551182545,81.35896016872795,94.27702856221475,76.29066016762575,89.97231835593783,91.07837023668834,89.85474476086421,83.06227334093958,89.77152821106179,89.16466165851116
2015-04-06,81.34964709001137,89.01338733939085,102.45212655608411,81.47318841672589,95.32860550244048,77.6209605520851,92.91863636829214,92.39679234261897,90.89193874653728,83.62364385745724,90.61119498996909,90.22925011478252
2015-04-07,79.78192113869808,87.25857125267578,100.05456270051869,81.1750879604907,94.50807094279745,76.41924436293822,91.23880267413499,91.23650389633494,89.86545770875506,83.00169753376298,89.83837873714495,89.0614056346857
2015-04-08,79.37162200926254,86.69702906224222,99.40171817381841,79.41598331579127,93.66129982876605,76.9400702796306,89.57502102537917,89.72464432284114,89.12314905199365,81.83042674841218,88.25540837061388,88.38343309251403
2015-04-09,79.89488742979086,86.9132147264098,100.18789445706095,80.01883935175347,94.8718535457528,75.25427411127924,90.57627013176662,89.41047459764891,89.85431905462636,82.04324417428373,89.70744005346874,88.99478121338116
2015-04-10,77.53429603290645,85.76920627717253,98.42809144483017,78.4347907613809,93.6851326525365,74.328068298493,87.92077811940815,86.46309973862698,89.23890794480548,82.01861628414136,88.1312535923729,87.24292976373901
2015-04-13,77.18762127009073,85.41164614979142,98.08499367994857,78.31661595176465,93.07646620255083,73.36989471502228,87.01968426345319,86.36332464761595,89.06790652359473,82.04402675309038,87.64902924905019,86.8702726325867
2015-04-14,78.15488524027806,85.7610843223863,97.65503785484488,78.43944397087387,93.12563990715378,73.21086785657496,86.77617070369962,84.9705141298584,89.16742904990473,81.90068496213428,88.39664674466837,86.81956344477688
2015-04-15,78.97615463287214,86.47948095860791,98.52122420042092,80.38971210402899,94.45425768656291,74.01212720817416,88.04285403483159,87.0289936416838,90.02665362976649,82.71169769409171,89.09438732224424,87.95397785594672
2015-04-16,80.29398922587868,87.80531312106852,97.61957078177659,80.40470328235556,94.26041766562338,74.54950081601316,88.78917414861692,87.52889698316227,90.58033628165325,83.85990583861881,88.55108403236693,88.60003180184208
2015-04-17,80.80541917639022,86.31397258407519,98.00640059534656,80.11524883275143,94.68033729398174,75.04273984913166,88.63592806165768,86.40210080076002,89.87241649699416,84.29390820812564,88.64420826984575,88.34298752648168
2015-04-20,81.34877366383762,85.51801420193618,96.59876426621567,79.91926788161774,94.41544367072646,74.94688605502041,88.24384976867577,86.30267539852338,90.18118687382037,83.83571497627698,88.40029350968376,88.0498592717039
2015-04-21,80.6991882929596,85.62796099055116,96.09422276967052,79.44437379987211,95.19598134542704,73.23068153783001,88.63781754502669,85.3297749638471,91.22291095177644,84.50776220180285,87.95802533350331,87.86276149101504
2015-04-22,83.30088178253536,85.95949523596026,99.01455047761948,80.54683416454618,96.47856288194956,74.52072081279212,90.62970491666688,86.83260714387511,92.23413607401237,85.63288008728534,88.9224305811466,89.24682477103745
2015-04-23,83.00600553470973,86.0717808323221,98.28264982186718,80.98945584519662,96.18524796256305,74.04327798696607,89.92951891613606,86.29150297028777,91.88024430213886,85.32355255822648,88.89103998850355,88.89722170788981
2015-04-24,82.61891162125184,85.21717405639579,98.43517049377358,80.32506471633751,96.60231590986673,74.16185353446623,89.54169195938886,86.78350499773208,92.42684733437125,85.67043218288698,89.28006391824519,88.6604008235863
2015-04-27,82.87550503092808,85.55336365428369,98.74684222136977,80.41928066722329,97.44513388456716,74.53004802144893,89.17498965931473,87.72279348468228,92.9938089301241,85.44814806284127,88.98267226593819,89.01066164173227
2015-04-28,83.15593524924364,85.00070737428281,99.17194087595138,80.19559947470765,97.23004764066636,74.3485077348425,89.45315137173642,88.23613869137807,92.50990919151597,84.30241055120106,87.88968207376479,88.93763495631165
2015-04-29,83.04639027978918,84.64946721907698,99.02738117052499,79.93978584859087,97.24053525058783,75.23840059684903,89.17639392753888,87.78826486366306,92.37181083562244,84.09193411022072,88.23058286804624,88.79608068552459
2015-04-30,81.92329149580958,83.96320535998912,97.44256926898997,79.06178752257954,96.3157895285215,73.1006413519481,89.15809103871246,87.53118498802334,91.48478149865987,83.93387928826623,86.44691666503486,87.83424900248957
2015-05-01,82.69140183638315,83.92784262081044,98.4475708728637,78.98307758212792,96.7613395597344,75.30970280343881,88.80537418704445,87.5134949200446,92.09169714382314,83.75623214073353,87.36786158015171,87.85890406865535
2015-05-04,81.9029636768357,83.43560293028078,97.8113844720133,78.85543043201525,95.850975349572,74.32905282665779,89.23399801686067,87.19471213954874,91.12025277657315,84.08066918054534,88.00566101045285,87.50096222923234
2015-05-05,82.46836064311739,85.42897141026485,98.2406996109775,80.05727619711597,96.52821431195417,74.32264107717954,89.9138132423015,88.63747127952712,92.45126453419256,85.79613454115652,88.71574483539571,88.56412417372546
2015-05-06,83.59658319576357,85.94032720149504,98.8097613231681,81.00983021941414,95.97703054200618,75.72908593544363,89.66314038522762,89.49200473497717,92.40917780279801,86.07078209668882,91.0431211918156,89.18224319981105
2015-05-07,84.03218028662818,85.42642845485172,99.23029640949093,81.88258895782016,96.26111882442929,76.8476772422393,89.19654396144573,88.6464636261877,92.59050806865048,86.09749959845796,90.86569972580108,89.19593094855645
2015-05-08,85.37188649459667,86.44358293249283,99.25616662563692,82.0512038563735,95.67632797113845,78.81462736724716,90.07796312274672,89.75338659890114,92.69798214013359,86.5327364816654,91.48351416619502,89.83220770443421
2015-05-11,84.45380028583783,86.66792612362212,99.49390216857024,82.80832176247786,95.0023813633858,80.09839954876395,90.33664535854963,88.42926579491038,92.76765406487164,86.7863078930274,91.11631364590426,89.56012951058693
2015-05-12,86.16850973408859,88.14602776059802,101.32240600628151,83.59449215417261,95.80455617605341,81.66272775758794,90.93436183226054,89.79742021101632,94.00953752383619,87.96017551348639,92.50198479782269,90.54540398870527
2015-05-13,86.50392818651098,89.16408898385399,102.94176706036072,84.06734543871126,95.6651627323836,81.74600869615448,91.50418422431957,89.7855423200797,94.40019835508946,88.13537482770977,93.16772906051204,90.57640700130023
2015-05-14,88.1985844103366,89.11219455409645,103.22084152596626,84.79570039454865,95.852834977579,82.76614471934242,91.83304143101654,90.4534809280279,93.99961516642402,89.61211305887701,94.04977900546054,91.14493398911137
2015-05-15,86.17024900557291,88.7514976042582,102.23609084857938,83.39545016372723,94.62288209941187,81.4870269895332,90.25960924874369,88.48661992414542,93.19349547035486,88.95744397116435,92.27212045141945,89.9952176149708
2015-05-18,86.69982380344365,89.68216165954482,101.46860062071381,82.55211898479114,94.65111114925064,81.23305707198281,90.46995731883695,89.49912010421815,93.47219558293325,89.47510647272088,92.40978741313654,90.34539187301777
2015-05-19,84.88986918656288,88.41552874747435,99.2365283441875,81.99808009727461,92.83208636904841,81.39821905120638,89.73009010522006,87.76624179305126,93.7299956791707,87.68714224073314,89.6335417856789,88.84397137330677
2015-05-20,82.0042690972335,87.0401922865936,97.03181317278124,79.6511306797095,91.76402224717543,81.4622594055151,87.83681705980786,86.35827144968279,92.38869724097695,86.25804304943358,86.99735226966008,87.05666502855215
2015-05-21,81.35907651036064,85.19607506775283,97.03613809505983,78.9507055054766,91.96197279665132,81.18986757291898,87.73585852726676,85.64953705223746,92.01836328020883,87.02759053169919,86.87738031143468,86.8240484814826
2015-05-22,81.1958636520414,84.25993246677844,96.04451156341658,78.8141265173568,91.78265820461965,80.06639394066674,86.07280915629737,84.39021430069319,91.12839918016061,86.90908366305236,86.09020040458907,86.07097208237441
2015-05-25,81.13634778129344,85.35580734592159,96.22247706972257,79.06245601731918,91.89051219247314,79.69934943043982,86.34678015911369,84.62145622272052,91.20058044227005,87.16193880634532,85.87987345490193,86.24744530344174
2015-05-26,82.89106103453435,86.06532783068121,98.35639437582387,82.30773958789621,93.80765398148426,80.02312893958373,88.67343706554497,87.38868355744171,92.73627958302026,88.8205201897105,88.1160763725847,88.23302066742504
2015-05-27,82.64165255775411,85.19066449479344,97.15004781832107,82.61468719495016,93.531429840029,78.48607057869657,88.77799384444918,85.79138540941435,91.74732949679671,87.56279129874748,86.84301500702234,87.52837797279852
2015-05-28,82.66109618489722,84.91853838646706,96.72253665768717,82.5147864574704,93.60579370909878,77.35164115490765,87.71724353683358,84.8773003385599,92.26468773775052,86.62320500078074,86.28019551907607,87.01266647323271
2015-05-29,83.47395797742723,85.40450558132132,97.40458616698606,82.92389841619463,93.93468885358271,77.54217577580673,87.56443777073353,84.7995798801807,93.12638078012868,87.55557499811394,86.5450931509915,87.22733564685507
2015-06-01,83.5455361924343,86.67180537253975,98.47342875385498,83.93058922506953,94.27939877065604,76.94857886601555,87.57646997516842,85.13425347135627,93.87557311513059,87.99673091684856,87.73296312929826,87.69539162465982
2015-06-02,83.39251498766515,85.60758410940686,99.04397720246939,82.98226158968126,93.85258939207985,74.7760358434868,87.08267224728556,84.72420827729134,94.17511267105651,87.98039292191888,88.33727269657355,87.57426844903958
2015-06-03,83.8403291136913,85.50848983421821,99.72263579832156,82.94743065975348,92.56500937598628,75.2863329026414,87.27282477983553,85.22193898655,95.54526738902214,88.79295108312438,87.45750109927624,87.42725251214706
2015-06-04,84.19341221257575,86.51499855386386,99.29092372289901,83.77084016978863,93.30339588173331,77.74300470751598,87.55231249971119,86.35590602902346,95.29768947345833,89.07965738082628,87.86642401886618,88.08094489721428
2015-06-05,84.31540049397998,86.21360130260165,99.57361768103567,84.03437578627957,93.59575185850782,75.95939354008094,88.77412034339109,86.9047914742069,95.26127216792666,89.18165389460736,87.12678714068059,88.57745734432045
2015-06-08,83.84095296764681,85.45764429626304,98.32460410207638,83.24477464890619,93.88149219113937,74.88644384147136,87.80334483984653,86.47274738304732,96.03437843450732,89.48789536476633,87.62662149930969,87.68976527265117
2015-06-09,84.7232410487458,86.44314517336137,97.83490117996168,82.30808915038375,92.96498247457909,75.72436967678597,87.26031833520244,87.07387262686707,95.26755734691345,89.94276522218605,86.0708792677786,87.65457999289409
2015-06-10,84.13364849603346,87.21532639080188,98.67779044311946,82.95628396430016,93.3882781174833,74.55425898916434,86.97151745853591,86.75909044451045,95.49649362043972,88.86111606087445,86.08440863214896,87.72053860936491
2015-06-11,81.64271914935094,86.75324619651661,98.06794081687542,82.80230628400788,92.34365892521654,72.14110345844568,85.24590692246767,85.3284131780321,94.85525244114595,88.10462591031421,84.06384035317225,86.82303639337886
2015-06-12,81.11833635543692,85.54704934218405,98.34677295123838,82.2993348024737,92.52517404679399,72.4228392655339,84.755333858489,86.03557346397668,94.45056560249091,87.79369922760506,84.35828430315401,87.0848736047112
2015-06-15,79.7924528152896,84.87687305815894,97.5151368193976,81.6258046038908,91.63771486134904,71.45890724788546,84.57639570843199,86.56722728963663,93.4548881271972,86.84124959920943,83.76975341732576,86.36637436200053
2015-06-16,80.66444131528603,85.81895602686865,99.56737757308946,83.54980247668297,92.40059432262025,71.69000130897658,85.9721223761637,86.06217779565091,93.85184967873239,87.45425736468955,85.07603566705342,87.24682227819997
2015-06-17,81.2384989976987,85.82285092892573,99.59964755427518,84.0554461166389,92.52979736869466,73.51226629194612,85.66091937064672,85.89819067797258,94.13348194685,86.48522231025186,84.8491339736491,87.45093810266806
2015-06-18,81.29009072843549,85.88208412584257,99.53637739645774,83.54594619297134,92.99953102061538,75.1420026024369,85.53271953306965,86.50322501872519,94.4940297368696,86.09793907072991,85.44521993465774,87.56435761132441
2015-06-19,80.38871579380826,87.14434379107657,99.56955850483963,82.40795564000256,92.73102545711434,75.31248727517098,85.84286360826323,85.47269689095477,94.5598909869485,86.99839468421146,84.45543297248823,87.07748398046459
2015-06-22,80.4130764318189,86.96745153107317,99.83261844211768,82.87816842385357,92.89799817622593,75.16107281240035,85.37080163091093,85.93079283582848,94.5599724279724,86.82180414476004,83.72624628301482,87.00793961244936
2015-06-23,78.0645511083351,84.97712527288417,98.60945400359763,82.15718893569957,92.27743321750862,73.03287360296291,83.62088675847885,84.20369005333738,93.55239426297325,85.05397558400946,81.43572522914457,85.29052777587293
2015-06-24,77.06344421829822,84.3121141437352,97.64083367645836,80.46304707213591,91.84905510404715,72.95661515418334,82.85706098687353,82.42483781648009,93.34803421405135,84.95305006336446,79.97307928115049,84.35176137449223
2015-06-25,77.09234851496612,84.43497926289467,98.64111966446096,80.8771220628809,92.03442777868152,73.06914504198907,83.11122195153685,82.51707650433008,93.18040476139356,84.3259951276607,81.39932315263017,84.69371555547295
2015-06-26,76.66958038038467,82.75896377914178,95.87800639295547,78.46278833169357,91.32452230875461,72.72613661637753,81.07611210851114,80.8264027577278,91.31676643152132,82.68599773909567,80.1823661000277,82.91031034809471
2015-06-29,77.90302866507504,83.34172697647031,96.22454139420162,79.11632613478474,91.80752571269993,74.76015203141023,81.69005828760389,81.09925144253509,92.24975380955169,84.21314911380854,81.33834644814742,83.65068592402109
2015-06-30,75.92352246709953,82.52949137683005,94.32948121761413,77.75061527535783,90.96328212583951,72.58942399949849,80.18998193803156,79.9071105188654,90.16135468725149,83.01486811872078,78.5235716639944,82.2117123659982
2015-07-01,76.11168091499223,83.21585386070639,93.40076534529545,78.45918229562582,91.30006100768577,74.05428778883366,80.11146443954615,80.79077924483187,90.8781693276972,83.83931620429678,79.11780425615864,82.87138182447232
2015-07-02,75.1814979372584,82.01133629389957,92.81883219145952,77.33718362416072,90.5300741045863,74.94307293320988,79.40488618658752,79.89120189144126,91.20676544934429,83.13894089454762,78.8459152978432,82.1980531994279
2015-07-03,75.04965831576402,82.51776515222622,94.36662811415957,79.30899435909728,89.7141939847513,76.3692237936205,80.19997842691346,80.8401694221935,90.89817291595737,83.98760160237498,78.38632318204498,82.87604884185954
2015-07-06,74.82984329017545,82.88479824145485,94.61973935899005,79.38671269540696,90.1160784472719,75.53133851216299,79.68130784370481,80.78278215314043,89.69840266732082,84.62139964328719,79.14055795782815,83.01832128536127
2015-07-07,73.16011486211734,81.5772527566019,92.8409457112075,77.91588222473048,88.73611350951043,73.89009235440052,78.5653890104256,79.56840995440001,88.46775826716275,83.44936834175891,77.178019278483,81.76532453147466
2015-07-08,74.71249056240183,83.06821310427836,94.97324758994175,79.7440300849064,89.80063677554956,74.70208424052093,79.2216462571969,80.13381938460597,89.27098873452586,84.47256448423978,78.21055438638147,82.82721581876046
